'Transaction_ID', 'User_ID', 'Merchant_Name', 'Txn_Category', 'Amt', 'Approved_Amt', 'Rejected_Amt', 'Txn_Type', 'Txn_Wallet', 'Txn_Status', 'Bill_Uploaded_Date', 'Claim_Raised_Date', 'Bill_Approved_Date', 'Rejection_Reason', 'Txn_Year', 'Txn_Month', 'Txn_Date', 'Rebate_Eligibility', 'Fuel_Surcharge', 'Rebate_Amount', 'Type', 'Manual_Txn', 'Approval_Status', 'SubmittedAt', 'ReimbursedAt', 'CancelledAt'
"e9f571ab-f476-4432-9814-83e736d52d63","01016334-2379-491f-acb6-ebcc5b0c2d97","TA Credited","Other","0.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"064899f8-8945-4d51-851f-dd366fad8e30","95741f52-7d37-4176-947a-3def3c34396c","TA Credited","Other","0.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-16","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"9e7e8af2-c140-49cf-930d-c3d3de68abe2","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bangalore Kain","Food/Provisions","0.0","134.0","0.0","DEBIT","FBA","SUCCESS","2023-02-17 11:49:59.874","1970-01-01 05:30:00.0","2023-02-17 14:51:39.858","","2023","FEBRUARY","2023-02-16","true","false","40.2","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"c5966948-d83b-4cbb-a53c-e9060aec205d","95741f52-7d37-4176-947a-3def3c34396c","Zomatoprivatelimited Gurgaon Hrin","Food/Provisions","0.0","199.5","0.0","DEBIT","FBA","SUCCESS","2023-02-16 21:57:45.314","1970-01-01 05:30:00.0","2023-02-17 10:14:32.223","","2023","FEBRUARY","2023-02-16","true","false","39.9","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"1150f039-c2c6-4377-b7e9-550a4d315c99","95741f52-7d37-4176-947a-3def3c34396c","Paytm Gurgoan Hrin","Other","0.0","315.0","0.0","DEBIT","TA","SUCCESS","2023-02-17 14:48:59.939","1970-01-01 05:30:00.0","2023-02-17 17:10:41.015","","2023","FEBRUARY","2023-02-17","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"4b4efc3d-a1cb-4244-8427-8f467f281ccb","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bangalore Kain","Food/Provisions","0.0","339.0","0.0","DEBIT","TA","SUCCESS","2023-02-23 12:04:08.57","1970-01-01 05:30:00.0","2023-02-23 13:27:18.949","","2023","FEBRUARY","2023-02-17","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"ad903f80-990d-445c-9d15-cc600d8cda14","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","0.0","198.0","0.0","DEBIT","FBA","SUCCESS","2023-02-18 14:17:28.34","1970-01-01 05:30:00.0","2023-02-20 11:16:35.638","","2023","FEBRUARY","2023-02-17","true","false","59.4","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"7ee2a0f4-484f-456d-b3fd-4fd92b718ed5","01016334-2379-491f-acb6-ebcc5b0c2d97","Dunzodigitalpvtltd Gurgaon Hrin","Other","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-17","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"62cc493d-b011-4741-8b82-bfaab604cfdc","3078ff95-fc4e-445a-94b9-71c0736edf41","Sarathy Agencies Cheenai Tnin","Fuel & Travel","0.0","3000.0","0.0","DEBIT","FBA","SUCCESS","2023-02-18 14:07:20.591","1970-01-01 05:30:00.0","2023-02-20 10:52:40.464","","2023","FEBRUARY","2023-02-18","true","false","900.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"694b421d-a273-40df-b7b6-18ca6cec29a0","01016334-2379-491f-acb6-ebcc5b0c2d97","Essensuals Toni Guychennai Tnin","Wellness","0.0","106.0","0.0","DEBIT","FBA","SUCCESS","2023-02-19 22:09:15.239","1970-01-01 05:30:00.0","2023-02-20 10:51:03.84","","2023","FEBRUARY","2023-02-18","true","false","31.8","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"64a93daa-6542-46ab-b9d3-1dd624ece199","01016334-2379-491f-acb6-ebcc5b0c2d97","Gayathri Auto Services Chennai Tmin","Fuel & Travel","0.0","1500.0","0.0","DEBIT","FBA","SUCCESS","2023-02-18 16:01:25.629","1970-01-01 05:30:00.0","2023-02-20 10:49:55.043","","2023","FEBRUARY","2023-02-18","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"b690246b-cbca-4d2e-a5d1-f4367784ea43","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","0.0","395.0","0.0","DEBIT","FBA","SUCCESS","2023-02-20 08:29:21.203","1970-01-01 05:30:00.0","2023-02-20 10:49:39.107","","2023","FEBRUARY","2023-02-18","true","false","118.5","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"17cc95f6-fa07-41f1-bbe3-eb101e6b7efb","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bangalore Kain","Food/Provisions","0.0","1028.0","0.0","DEBIT","FBA","SUCCESS","2023-02-20 08:29:47.424","1970-01-01 05:30:00.0","2023-02-20 10:48:26.716","","2023","FEBRUARY","2023-02-18","true","false","308.4","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"1ba3dd7c-c94a-40d4-9d64-383e437248a5","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bangalore Kain","Food/Provisions","0.0","152.0","0.0","DEBIT","FBA","SUCCESS","2023-02-20 08:30:11.153","1970-01-01 05:30:00.0","2023-02-20 10:48:17.364","","2023","FEBRUARY","2023-02-18","true","false","45.6","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"94fab0a1-ce5e-4568-b17d-7f0a65e036a0","95741f52-7d37-4176-947a-3def3c34396c","Cmrlchford Mumbai Mhin","Fuel & Travel","0.0","32.0","0.0","DEBIT","FBA","SUCCESS","2023-02-20 10:45:46.91","1970-01-01 05:30:00.0","2023-02-20 11:22:30.423","","2023","FEBRUARY","2023-02-19","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"c806d1d9-9781-408d-8929-9d430f1e3c8d","95741f52-7d37-4176-947a-3def3c34396c","Cmrlchford Mumbai Mhin","Fuel & Travel","0.0","16.0","0.0","DEBIT","FBA","SUCCESS","2023-02-20 10:45:19.651","1970-01-01 05:30:00.0","2023-02-20 11:22:26.857","","2023","FEBRUARY","2023-02-19","true","false","3.2","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"69056c7d-13ba-4525-86a3-00b9c1d63df9","95741f52-7d37-4176-947a-3def3c34396c","P M Arumugam Firm Tiruvallur Tnin","Fuel & Travel","0.0","0.0","0.0","DEBIT","TA","FAILED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-19","false","false","0.0","T","false","FAILED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"b5d4a18a-e843-4bb7-856d-850ab6ac5c03","95741f52-7d37-4176-947a-3def3c34396c","P M Arumugam Firm Tiruvallur Tnin","Fuel & Travel","0.0","411.5","0.0","DEBIT","FBA","SUCCESS","2023-02-19 19:46:45.235","1970-01-01 05:30:00.0","2023-02-20 10:32:28.092","","2023","FEBRUARY","2023-02-19","true","false","82.3","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"bb164441-0121-445e-8766-7c29621232ad","01016334-2379-491f-acb6-ebcc5b0c2d97","Gayathri Auto Services Chennai Tmin","Fuel & Travel","0.0","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-20","true","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"182b65a0-ee7f-4b1d-bbec-72bfaaa3f870","3078ff95-fc4e-445a-94b9-71c0736edf41","Sarathy Agencies Cheenai Tnin","Fuel & Travel","0.0","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-20","true","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"2794a211-a469-4adb-8fd9-f8fbdc70dd51","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","0.0","298.0","0.0","DEBIT","FBA","SUCCESS","2023-02-27 11:45:58.643","1970-01-01 05:30:00.0","2023-02-28 11:28:50.62","","2023","FEBRUARY","2023-02-20","true","false","89.4","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"2bdfbedf-81d0-404b-92b6-8db43381a29f","95741f52-7d37-4176-947a-3def3c34396c","Zomato Online Order Gurgaon Hain","Food/Provisions","0.0","339.26","0.0","DEBIT","FBA","SUCCESS","2023-02-20 23:02:08.683","1970-01-01 05:30:00.0","2023-02-21 13:47:31.928","","2023","FEBRUARY","2023-02-20","true","false","67.852","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"3f9bb56d-8c18-4686-aa97-953510beb97d","95741f52-7d37-4176-947a-3def3c34396c","Janaani Agencies Chennai Tnin","Fuel & Travel","0.0","300.0","0.0","DEBIT","FBA","SUCCESS","2023-02-21 19:57:23.257","1970-01-01 05:30:00.0","2023-02-22 10:23:32.056","","2023","FEBRUARY","2023-02-21","true","false","60.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"508b0e84-c41e-4d8d-b412-e44d6dfc9eca","01016334-2379-491f-acb6-ebcc5b0c2d97","Dunzodigitalpvtltd Gurgaon Hrin","Other","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-21","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"3c806388-8f2e-4ac5-96cd-a510c66445b7","95741f52-7d37-4176-947a-3def3c34396c","Cmrlchford Mumbai Mhin","Fuel & Travel","0.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-22","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"d3726bb3-12c0-49be-a9a1-f95d14d8d6cb","95741f52-7d37-4176-947a-3def3c34396c","Janaani Agencies Chennai Tnin","Fuel & Travel","0.0","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-23","true","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"a19b89ea-15e1-442f-8fd2-dc10ea613c91","95741f52-7d37-4176-947a-3def3c34396c","Onemobiwiksystempvtlt Gurgaon Hrin","Other","0.0","1068.5","0.0","DEBIT","TA","SUCCESS","2023-02-24 08:52:10.07","1970-01-01 05:30:00.0","2023-02-24 10:39:23.495","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"712173e2-ef19-43dc-812b-531f0ca309cd","01016334-2379-491f-acb6-ebcc5b0c2d97","Zomato Online Order Gurgaon Hain","Food/Provisions","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"01dcf5aa-3831-4b7d-9a7b-0db1a8536e6d","95741f52-7d37-4176-947a-3def3c34396c","Yum Kitchen Chennai Tnin","Food/Provisions","0.0","53.0","0.0","DEBIT","FBA","SUCCESS","2023-02-24 17:37:46.5","1970-01-01 05:30:00.0","2023-02-24 18:15:39.194","","2023","FEBRUARY","2023-02-24","true","false","10.6","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"9db21a1d-6e2c-49d8-b90b-06b5b6b26025","01016334-2379-491f-acb6-ebcc5b0c2d97","G Sitaraman And Co Chennai Tnin","Fuel & Travel","0.0","2000.0","0.0","DEBIT","TA","SUCCESS","2023-02-26 13:21:13.696","1970-01-01 05:30:00.0","2023-02-27 16:24:37.162","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"aedb6f71-ffd7-4fe3-9fa8-c20680dcb873","01016334-2379-491f-acb6-ebcc5b0c2d97","TA Credited","Other","0.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"3d0327d9-aae8-4865-84bb-1dc6c4c94ff2","95741f52-7d37-4176-947a-3def3c34396c","TA Credited","Other","0.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"158d03e0-c935-4ca2-b30c-50ba76f449f2","01016334-2379-491f-acb6-ebcc5b0c2d97","Dunzodigitalpvtltd Gurgaon Hrin","Other","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"48f7773a-09e5-48ac-ac8b-b7bc710ce767","95741f52-7d37-4176-947a-3def3c34396c","TA Credited","Other","0.0","0.0","0.0","CREDIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"366bdc55-1f2e-4e52-b31a-4007aba4a65e","95741f52-7d37-4176-947a-3def3c34396c","Zoho Technologies Priv Tenkasi Tnin","Other","0.0","10605.84","0.0","DEBIT","TA","SUCCESS","2023-02-24 22:19:13.474","1970-01-01 05:30:00.0","2023-02-25 23:46:07.562","","2023","FEBRUARY","2023-02-24","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"605b3a81-1b4e-4f79-bfe2-ef41fbce2fe7","95741f52-7d37-4176-947a-3def3c34396c","Reliance Retail Limitednoida Upin","Other","0.0","61.0","0.0","DEBIT","FBA","SUCCESS","2023-02-27 13:37:41.05","1970-01-01 05:30:00.0","2023-02-27 16:17:13.956","","2023","FEBRUARY","2023-02-25","true","false","12.2","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"972b5ab9-4973-4d22-b5b7-f065ac6d5323","01016334-2379-491f-acb6-ebcc5b0c2d97","Bread And Butter Co Ba Chennai Tnin","Food/Provisions","0.0","325.0","0.0","DEBIT","TA","SUCCESS","2023-02-26 13:21:40.311","1970-01-01 05:30:00.0","2023-02-27 16:18:02.329","","2023","FEBRUARY","2023-02-25","false","false","0.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"485ac947-a3e7-4f79-9e6c-bbbbd1b54d12","01016334-2379-491f-acb6-ebcc5b0c2d97","G Sitaraman And Co Chennai Tnin","Fuel & Travel","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-26","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"bef722b9-f898-4c7b-af8d-b4198c628a36","95741f52-7d37-4176-947a-3def3c34396c","Zomato Online Order Gurgaon Hain","Food/Provisions","0.0","423.26","0.0","DEBIT","FBA","SUCCESS","2023-02-27 13:38:31.431","1970-01-01 05:30:00.0","2023-02-27 13:46:52.827","","2023","FEBRUARY","2023-02-26","true","false","84.652","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"afa7cc20-5f3b-44fb-944d-b70bd5303a66","3078ff95-fc4e-445a-94b9-71c0736edf41","Paytm Noida Upin","Other","0.0","841.9","0.0","DEBIT","FBA","SUCCESS","2023-02-27 11:43:44.391","1970-01-01 05:30:00.0","2023-02-27 13:44:34.282","","2023","FEBRUARY","2023-02-27","true","false","252.57","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"67a5fc59-bfcb-4a1c-9f95-af409fab7948","01016334-2379-491f-acb6-ebcc5b0c2d97","FBA Credited","Other","0.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-27","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"0379256e-9269-4389-8725-31cf3b039e00","95741f52-7d37-4176-947a-3def3c34396c","FBA Credited","Other","0.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-27","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"d92027fd-db19-4188-a700-28fc48859647","3078ff95-fc4e-445a-94b9-71c0736edf41","FBA Credited","Other","0.0","0.0","0.0","CREDIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","FEBRUARY","2023-02-27","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"b99f8b69-0951-45ec-9f5e-68951b5f4fe5","95741f52-7d37-4176-947a-3def3c34396c","Lali Auto Fuel And Tra Chennai Tnin","Fuel & Travel","0.0","362.11","0.0","DEBIT","FBA","SUCCESS","2023-02-27 19:19:54.468","1970-01-01 05:30:00.0","2023-02-28 11:22:14.692","","2023","FEBRUARY","2023-02-27","true","false","72.42200000000001","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"9e189b75-da9c-4872-9d9c-1a2f5dc0293d","95741f52-7d37-4176-947a-3def3c34396c","Greater Chennai Traffi Chennai Tnin","Fuel & Travel","0.0","0.0","0.0","DEBIT","FBA","SUCCESS","2023-02-28 11:25:41.308","1970-01-01 05:30:00.0","2023-02-28 14:46:53.272","Fine ineligible for Tax Rebate","2023","FEBRUARY","2023-02-28","true","false","0.0","T","false","REJECTED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"87792567-8390-44fe-8ccf-fe00775f293e","01016334-2379-491f-acb6-ebcc5b0c2d97","Kottakkal Arya Vaidya Chennai Tnin","Health","0.0","2111.0","0.0","DEBIT","FBA","SUCCESS","2023-02-28 15:39:27.126","1970-01-01 05:30:00.0","2023-02-28 17:48:59.244","","2023","FEBRUARY","2023-02-28","true","false","633.3","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"e3fcfe1d-6c1a-48f2-b04b-1b3ab380dda9","01016334-2379-491f-acb6-ebcc5b0c2d97","Amazon Mumbai Mhin","Food/Provisions","0.0","0.0","0.0","DEBIT","FBA","SUCCESS","2023-03-03 14:50:20.324","1970-01-01 05:30:00.0","2023-03-03 17:40:41.855","Utensils Purchases are ineligble for Tax Rebate","2023","FEBRUARY","2023-02-28","true","false","0.0","T","false","REJECTED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"5854b85d-64e1-444c-85be-18069d3ee11f","3078ff95-fc4e-445a-94b9-71c0736edf41","Gayathri Auto Services Chennai Tmin","Fuel & Travel","0.0","1508.0","0.0","DEBIT","FBA","SUCCESS","2023-03-01 13:39:40.434","1970-01-01 05:30:00.0","2023-03-01 15:36:44.645","","2023","FEBRUARY","2023-02-28","false","false","0.0","T","false","","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"d748e8e2-54f6-401c-afca-0587650ea570","95741f52-7d37-4176-947a-3def3c34396c","Get Simpl Technologies Mumbai Mhin","Food/Provisions","0.0","585.0","0.0","DEBIT","FBA","SUCCESS","2023-03-01 12:38:18.267","1970-01-01 05:30:00.0","2023-03-01 15:32:28.304","","2023","FEBRUARY","2023-02-28","true","false","117.0","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"b78d2883-13dd-458d-9cd0-21824e167f2e","95741f52-7d37-4176-947a-3def3c34396c","Zomato Limited Bangalore Kain","Food/Provisions","0.0","451.75","0.0","DEBIT","FBA","SUCCESS","2023-03-01 00:43:27.754","1970-01-01 05:30:00.0","2023-03-01 12:33:24.572","","2023","FEBRUARY","2023-02-28","true","false","90.35","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"4169ced8-0ced-4d98-8314-cc215e6ac744","95741f52-7d37-4176-947a-3def3c34396c","Lali Auto Fuel And Tra Chennai Tnin","Fuel & Travel","0.0","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MARCH","2023-03-01","true","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"e9047b56-2b06-476b-8001-d8193a824d60","3078ff95-fc4e-445a-94b9-71c0736edf41","Swiggy Bengaluru Kain","Food/Provisions","0.0","284.0","0.0","DEBIT","FBA","SUCCESS","2023-03-02 17:29:14.936","1970-01-01 05:30:00.0","2023-03-03 10:35:21.186","","2023","MARCH","2023-03-01","true","false","85.2","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"756b114f-3fa9-4f1c-8635-cedda4864f9d","3078ff95-fc4e-445a-94b9-71c0736edf41","Gayathri Auto Services Chennai Tmin","Fuel & Travel","0.0","0.0","0.0","DEBIT","FBA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MARCH","2023-03-02","true","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"349a0ccb-3c15-434b-b736-f3699b592e29","01016334-2379-491f-acb6-ebcc5b0c2d97","Sukham Handmade Pondicherry Poin","Other","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MARCH","2023-03-02","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"4bd21b83-369e-4935-a508-b4657aedf5e8","95741f52-7d37-4176-947a-3def3c34396c","Kohinoor Chennai Tnin","Fuel & Travel","0.0","370.31","0.0","DEBIT","FBA","SUCCESS","2023-03-03 10:09:09.15","1970-01-01 05:30:00.0","2023-03-03 10:22:10.761","","2023","MARCH","2023-03-03","true","false","74.062","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"7022db46-e2ec-4391-96fc-6e0fcab3b9c3","01016334-2379-491f-acb6-ebcc5b0c2d97","Shri Abirami Green Fre Chennai Tnin","Food/Provisions","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MARCH","2023-03-03","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"f97101a6-10f1-4634-970b-df77ba40f9a8","01016334-2379-491f-acb6-ebcc5b0c2d97","Aarthi Medicals Chennai Tnin","Wellness","0.0","1379.0","0.0","DEBIT","FBA","SUCCESS","2023-03-03 18:23:49.325","1970-01-01 05:30:00.0","2023-03-03 18:42:08.862","","2023","MARCH","2023-03-03","true","false","413.7","T","false","APPROVED","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
"c76f2fee-93b4-42c2-8b2b-82d4c8eb13bd","01016334-2379-491f-acb6-ebcc5b0c2d97","Eco Indian Cheenai Tnin","Food/Provisions","0.0","0.0","0.0","DEBIT","TA","SUCCESS","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","","2023","MARCH","2023-03-03","false","false","0.0","T","false","BILL UPLOAD PENDING","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0","1970-01-01 05:30:00.0"
